ID_ARTIKEL,HTML,FULL_TEXT,TGL_TERBIT,TGL_CRAWL,JUDUL,URL,INFO_WHAT,INFO_WHERE,INFO_WHY,INFO_WHO,INFO_WHEN,INFO_HOW,LABEL
724,"null","Metrotvnews.com  Milan: Inter Milan harus susah payah untuk memetik angka penuh dengan menang tipis 1-0 atas tamunya Parma pada laga lanjutan Seri A Liga Italia  Minggu (21/4). Tampil di kandang sendiri  Nerazzurri mematikan kemenangan melalui gol tunggal Tommaso Rocchi. Gol itu terlahir di akhir pertandingan  tepatnya ketika laga memasuki menit ke-82. Tambahan tiga angka itu membuat Inter sementara berada di posisi kelima klasemen sementara. Inter mengoleksi 53 poin hasil 33 kali tanding  tercecer dua angka dari peringkat empat Fiorentina yang malam ini memainkan laga kandang melawan Torino. Juventus masih berada di pemuncak klasemen dengan 74 poin  unggul sembilan angka atas Napoli. Juve dinihari nanti berduel dengan AC Milan  sedangkan Napoli saat ini menghadapi Cagliari.",2013-04-22,2013-04-22,"Gol Tunggal Rocchi Menangkan Inter Milan","http://www.metrotvnews.com/bola/read/2013/04/21/14/148396/Gol-Tunggal-Rocchi-Menangkan-Inter-Milan",null,null,null,null,null,null,"Olahraga"
8,"null","Sentani  Papua (ANTARA News) - Soal Ujian Nasional (UN) mulai didistribusikan ke distrik-distrik terjauh di Kabupaten Jayapura  Papua  kata Kepala Dinas Pendidikan Kabupaten Jayapura  Alpius Toam  ST.MMT kepada Antara di Sentani  Minggu.  Pendistribusian soal UN ini mulai dilaksanakan pada hari Jumat (11/4) ke distrik yang paling jauh di wilayah pembangunan empat   ujarnya. Alpius mengatakan Ujian Nasional akan dilaksanakan serentak pada 15-18 April 2013  namun ada beberapa wilayah yang sulit dijangkau  yaitu Kaureh  Yapsi  Demta dan Airu. Menurut Alpius  distribusi soal UN akan dikawal ketat aparat Polres Jayapura guna menghindari hal-hal tidak diinginkan.  Polisi juga akan dikerahkan untuk ikut menjaga sewaktu Ujian Nasional berlangsung.  Soal UN ini juga merupakan soal yang merupakan rahasia Negara  jangan sampai terjadi kebocoran   imbuhnya. Alpius mengungkapkan  jumlah peserta Ujian Nasional di Kabupaten Jayapura ada 7.389 peserta yang terdiri dari 1.403 tingkat SMA/MA  SMK sebanyak 484 peserta  SMP/Mts 2.319 peserta  sedangkan SD 2.577 peserta.",2013-04-14,2013-04-14,"Soal UN disalurkan ke distrik terjauh","http://www.antaranews.com/berita/368973/soal-un-disalurkan-ke-distrik-terjauh",null,null,null,null,null,null,"Pendidikan"
377,"null","Metrotvnews.com  Jakarta: Penyidik Komisi Pemberantasan Korupsi (KPK) yang memeriksa mantan Menteri Keuangan Sri Mulyani Indrawati disebut-sebut mendapatkan sejumlah informasi dan fakta baru terkait megaskandal bailout Bank Century senilai Rp.6 7 triliun. Hal itu diakui oleh keterangan Juru Bicara KPK Johan Budi di Jakarta  Selasa (7/5)  yang mengatakan hasil pemeriksaan Sri Mulyani di Washington DC  Amerika Serikat  akan membuat kasus Century semakin terang.  Bu Sri Mulyani diperiksa dua kali  pada 30 April dan 1 Mei 2013. Banyak informasi dan data baru. Apa datanya? Itu sudah masuk materi tidak bisa kami sebutkan  dan bisa mengganggu proses penyidikan   kata Johan. Johan pun menegaskan  pemeriksaan Sri Mulyani dipastikan berdampal cukup besar untuk mengungkap siapa yang paling bertanggung jawab dalam bailout tersebut.  Ada implikasi dari data ini. Itu bisa membantu membuat terang kasus Century   singkatnya. Apakah KPK melihat keterkaitan dengan mantan Gubernur Bank Indonesia (BI) yang saat ini menjabat Wakil Presiden Boediono dan akan memanggil yang bersangkutan? Johan pun enggan memberikan penjelasan. Namun Johan mengatakan Boediono pernah diperiksa beberapa waktu lalu pada level penyelidikan.  Boediono pernah dimintai keterangan. Kalau memeriksa Wapres dan Presiden mungkin ada aturannya. Dulu Boediono untungnya tidak terlalu menyulitkan pemeriksaan karena sangat kooperatif   jelasnya. Dalam kasus ini  tambah johan  bukan tidak mungkin saksi-saksi yang diperiksa bisa menjadi tersangka sepanjang ditemukan dua alat bukti yang cukup untuk menjeratnya.",2013-05-08,2013-05-08,"KPK Pastikan Dapat Fakta Baru dari Sri Mulyani","http://www.metrotvnews.com/metronews/read/2013/05/07/1/151914/KPK-Pastikan-Dapat-Fakta-Baru-dari/",null,null,null,null,null,null,"Hukum dan Kriminal"
1241,"null","Metrotvnews.com  Bandung: Pascakrisis gempa di sekitar kawasan Gunung Dieng  warga setempat yang berada di lokasi pengungsian mulai diperbolehkan ke rumah mereka masing-masing. Kepala Pusat Vulkanologi Mitigasi Bencana dan Geologi  Surono  Minggu (21/4)  mengatakan berdasarkan rekomendasi 20 April 2013 pukul 02:30 WIB melalui radio  pengungsi dapat kembali ke rumah mereka dengan syarat-syarat yang telah ditentukan.  Syarat yang harus benar-benar dipatuhi warga  yaitu rumah mereka tidak terdapat rekahan yang berpotensi membahayakan. Selain itu tetap waspada  terutama bagi masyarakat yang rumahnya berada di kaki lereng bagian atas  karena mudah retak jika terjadi gempa   ujar Surono. Ia menambahkan layak dan tidak layaknya warga menghuni rumah mereka ditentukan oleh lembaga  serta dinas dan instansi terkait  terutama Pemerintah Kabupaten Banjarnegara.  Meski demikian  kami mengimbau agar warga tidak memercayai isu–isu yang tidak jelas. Termasuk terkait dengan terjadinya gempa  dan munculnya gas beracun   pintanya. Sorono menegaskan dampak dari retakan yang terjadi akibat gempa yang terjadi  Jumat (19/4)  tidak mengeluarkan gas dan tidak berbahaya.",2013-04-22,2013-04-22,"Surono Sebut Gempa Dieng tidak Keluarga Gas Berbahaya","http://www.metrotvnews.com/metronews/read/2013/04/21/6/148377/Surono-Sebut-Gempa-Dieng-tidak-Keluarga/",null,null,null,null,null,null,"Bencana dan Kecelakaan"
329,"null","Jakarta (ANTARA News) - Pelaku perampokan yang menggondol uang tunai Rp400 juta milik BCA di Jalan Melawai  Kebayoran Baru  Jakarta Selatan  menggunakan sepeda motor dengan mengenakan helm dan jaket.  Kita sempat tarik-tarikan bungkusan berisi uang   kata pengemudi perusahaan jasa pengantar uang dari PT Tuna Atha Gardatama  Joko di Jakarta  Senin. Sebelumnya  berdasarkan informasi sementara  petugas kepolisian menduga pengemudi terlibat perampokan tersebut  namun belakang diketahui dua penumpang sepeda motor yang mencuri uang itu. Joko menjelaskan  dirinya bersama seorang anggota kepolisian Direktorat Sabhara Polda Metro Jaya mengantarkan uang tunai Rp400 juta ke mesin ATM BCA di Jalan Melawai  Senin sekitar pukul 14.00WIB. Joko memarkirkan mobil minibus warna putih bernomor polisi B-9501-UCE sebelah kiri Jalan Raya Melawai dan membawa bungkusan uang yang akan disetorkan ke mesin ATM BCA. Kemudian  dua orang penumpang sepeda motor muncul dari arah belakang  secara mendadak menarik bungkusan hingga jam tangan korban terbawa pelaku.  Saya sempat teriak maling dan suruh polisi tembak  namun pelaku keburu kabur   ujar Joko. Saat ini  petugas Polsek Metro Kebayoran Baru memeriksa Joko dan seorang anggota Direktorat Sabhara Polda Metro Jaya yang mengawal pengiriman uang tersebut.",2013-04-29,2013-04-29,"Perampok uang BCA Melawai bersepeda motor","http://www.antaranews.com/berita/372045/perampok-uang-bca-melawai-bersepeda-motor",null,null,null,null,null,null,"Hukum dan Kriminal"
1096,"null","REPUBLIKA.CO.ID  SEMARANG -- Tim Sub Recipient (SR) Tuberkulosis Aisyiyah Jawa Tengah sampai saat ini sudah menangani pendampingan pengobatan sekitar 2.000 penderita tuberkulosis (TB) di wilayah itu.  Kami memiliki kader-kader pendampingan TBC di sejumlah daerah  yakni Kota Semarang  Kabupaten Kebumen  Tegal  Demak  dan Kendal   kata Kepala Tim SR TB Aisyiyah Jateng Sri Rahayu di Semarang  Minggu (21/4). Hal tersebut diungkapkannya usai peringatan hari tuberkulosis sedunia di halaman Kantor Gubernur Jateng yang diprakarsai Perkumpulan Pemberantasan Tuberkulosis Indonesia (PPTI) dan Aisyiyah Jateng. Menurut dia  penderita TB sebanyak itu hanya yang terdata Aisyiyah yang kadernya terbatas di lima daerah itu sehingga dimungkinkan masih banyak penderita TB di wilayah Jateng yang belum terpantau. Ia mengatakan kader-kader Aisyiyah dilatih dan diberi pengetahuan tentang ciri-ciri orang yang menderita TB dan mendampinginya ke unit pelayanan kesehatan  baik puskesmas maupun rumah sakit rujukan.  Kalau di Kota Semarang ada dua RS yang ditunjuk untuk pengobatan TB  yakni RS Roemani dan RS Islam Sultan Agung Semarang. Di Tegal  Kendal  Demak  dan Kebumen juga ada RS yang ditunjuk   katanya. Apabila dari hasil pemeriksaan menunjukkan hasil positif TB  kata dia  kader akan bertugas sebagai PMO (pengawas menelan obat) yang mendampingi dan mengawasi pasien dalam menjalani pengobatan hingga sembuh. Karena itu  kata dia  kader-kader TB Aisyiyah akan mencari terus pasien-pasien terduga TB untuk memeriksakan ke unit pelayanan kesehatan agar bisa segera menjalani pengobatan jika memang dinyatakan positif.  Dari penderita TB yang sudah kami dampingi  terbanyak daerah Kebumen dan Tegal. Pada 2014 nanti  rencananya kami akan menambah pelayanan kader di tiga wilayah  tetapi daerah mana belum tahu   kata Sri. Wakil Gubernur Jateng Rustriningsih yang hadir dalam kesempatan itu mengatakan penurunan risiko TB di wilayah itu terus gencar dilakukan  salah satunya melibatkan masyarakat  termasuk kader-kader Aisyiyah.  Peran kader sangat penting  mengingat kunci keberhasilan kesembuhan TB adalah keteraturan minum obat yang bisa berlangsung 6--9 bulan. Kalau terlewat satu hari  harus mengulang dari awal   katanya. Kepala Dinas Kesehatan Jateng Dokter Anung Sugihantono menyebutkan kasus TB di Jateng sebelumnya mencapai 129/100.000 penduduk. Namun saat ini kasusnya berhasil diturunkan menjadi 122/100.000 penduduk.  Kami menargetkan kasus TB di Jateng turun sampai 109/100.000 penduduk pada 2014. Karena itu  peran masyarakat sangat dibutuhkan dalam menurunkan risiko TB  termasuk peran kader-kader Aisyiyah ini   katanya.",2013-04-21,2013-04-21,"Aisyiyah Jateng Dampingi 2.000 Penderita Tuberkulosis","http://www.republika.co.id/berita/dunia-islam/wakaf/13/04/21/mllrvb-aisyiyah-jateng-dampingi-2000-penderita-tuberkulosis",null,null,null,null,null,null,"Kesehatan"
591,"null","TEMPO.CO  Bari - Polisi Italia  Selasa 30 April 2013  menangkap empat dari enam orang yang mereka duga sebagai anggota sel militan Islam yang merencanakan serangan di Amerika Serikat  Israel  dan Italia. Namun polisi tak menyebutkan target khusus yang diincarnya. Orang-orang ini memiliki tujuan melatih kelompok militan dan mengirim mereka ke luar negeri. Mereka diduga berkonspirasi untuk melakukan terorisme internasional dan menghasut kebencian rasial. Empat orang ini ditangkap di Andria  di wilayah Italia selatan Puglia. Polisi berkeyakinan  kelompok ini memiliki markas di Milan  Brussels  Catania  dan Sisilia. Termasuk seorang warga Tunisia  mantan imam di sebuah masjid di Andria  kata polisi. Polisi Italia masih mencari dua orang Tunisia lain yang mereka percaya telah kembali ke negara asal mereka. Tidak ada perintah penangkapan internasional dari Italia yang dikeluarkan untuk menangkap mereka. Penyelidik polisi percaya enam orang ini mencoba merekrut kalangan imigran ilegal di Italia  yang kemudian akan dibawa ke kamp-kamp pelatihan di Afganistan  Chechnya  Irak  dan Yaman. Reuters | Abdul Manan ",2013-04-30,2013-04-30,"Polisi Italia Tangkap Jaringan Sel Militan","http://www.tempo.co/read/news/2013/04/30/117476992/Polisi-Italia-Tangkap-Jaringan-Sel-Militan",null,null,null,null,null,null,"Hukum dan Kriminal"
1020,"null","Jakarta (ANTARA News) - Menteri Dalam Negeri Gamawan Fauzi mengatakan seluruh gubernur memberikan dukungan politis bagi rencana Pemerintah untuk menaikkan harga bahan bakar minyak (BBM) setelah mendapat pengarahan Menko Perekonomian Hatta Rajasa di Kantor Kemendagri  Selasa.  Pada prinsipnya semua (gubernur) setuju karena memahami kenyataan harga bbm di lapangan. Tadi  semua gubernur memberikan pendapat dan saran  setelah disampaikan beberapa opsi dengan segala risikonya   kata Gamawan di kantornya.  Selasa. Mendagri berharap pendapat dan saran yang disampaikan oleh para gubernur tersebut telah mewakili suara rakyat di daerah.  Kenyataan di lapangan  masyarakat sudah membeli bbm dengan harga mahal  sementara subsidi terbatas. Oleh karena itu harus ada pengendalian dari Pemerintah   katanya. Terkait pelaksanaan pemberlakuan kenaikan harga tersebut  dia mengatakan hasil dari pertemuan itu akan disampaikan kepada Presiden Susilo Bambang Yudhoyono  untuk kemudian diputuskan kapan kenaikan harga bbm diberlakukan.  Kapan akan dinaikkan menunggu rapat  besok  dengan Presiden. Mudah-mudahan besok sudah bisa ditentukan   tambahnya. Sebelumnya  Mendagri mengundang seluruh gubernur dalam Rapat Koordinasi Nasional (Rakornas)  guna membahas mengenai Pengendalian Bahan Bakar Minyak Bersubsidi. Rakornas Seluruh Gubernur Indonesia itu dimulai pukul 07.30 WIB dengan dipimpin oleh Menko Perekonomian Hatta Rajasa dan dihadiri oleh Mendagri Gamawan Fauzi  Menko  Kesra Agung Laksono  Menteri Perindustrian M.S. Hidayat dan Kapolri Jendral Polisi Timur Pradopo. Para gubernur memberikan sejumlah masukan kepada Pemerintah  termasuk pertimbangan kondisi geografis masing-masing daerah yang dapat menimbulkan reaksi berbeda dari masyarakat. Harga bbm bersubsidi  yang semula Rp4.500 per liter  akan naik menjadi Rp6.500 per liter  sedangkan bbm nonsubsidi naik menjadi Rp9.000. Pemerintah pun menegaskan bahwa pemberlakuan kenaikan harga tersebut harus segera dilakukan mengingat dana subsidi dalam APBN semakin terbatas.",2013-04-16,2013-04-16,"Para gubernur dukung rencana kenaikan harga BBM","http://www.antaranews.com/berita/369407/para-gubernur-dukung-rencana-kenaikan-harga-bbm",null,null,null,null,null,null,"Bisnis dan Ekonomi"
478,"null","REPUBLIKA.CO.ID  SUKABUMI -- Seorang pemuda tewas dikeroyok sejumlah massa di Jalan RA Kosasih Gang Kalimantan  Kelurahan Subang Jaya  Kecamatan Cikole  Kota Sukabumi  Ahad (5/5). Diduga  pengeroyokan dipicu massa terganggu suara knalpot sepeda motor yang melintas di sekitar permukiman warga. Korban tewas tersebut adalah Sadat (26 tahun). Korban tewas setelah sebelumnya sempat dibawa ke rumah sakit. Informasi yang diperoleh menyebutkan  para pelaku pengeroyokan merasa terganggu dengan bunyi sepeda motor yang melintas. Mereka akhirnya menanyakan siapa pemilik kendaraan tersebut kepada adik korban  Gerald. Ternyata  pemilik kendaraan tersebut merupakan teman dari Gerald. Dampaknya  para pelaku melakukan aksi pemukulan kepadanya. Gerald akhirnya pulang ke rumah dan meminta bantuan kakaknya  Sadat. Namun ironisnya  ketika berupaya melerai permasalahan tersebut  Sadat malah dikeroyok massa yang berjumlah sekitar tujuh orang hingga tewas.  Tujuh tersangka pengeroyokan telah ditangkap beberapa jam setelah kejadian   ujar Kasat Reskrim Polres Sukabumi Kota  AKP Sulaeman. Para tersangka kini diamankan di Kantor Polres Sukabumi Kota.Ke tujuh pelaku itu adalah C alias Kucay (16)  DP alias Apud (18)  FA (18)  AMY alias Opel (19) W alias Sebrot (19) dan ER (19)  dan AA alias Ajid (21). Sedangkan satu tersangka lainnya berhasil melarikan diri yakni SH alias Baso (21).",2013-05-06,2013-05-06,"Gara-Gara Knalpot Bising  Pemuda Dikeroyok Hingga Tewas","http://www.republika.co.id/berita/nasional/jawa-barat-nasional/13/05/06/mmcq2c-garagara-knalpot-bising-pemuda-dikeroyok-hingga-tewas",null,null,null,null,null,null,"Hukum dan Kriminal"
300,"null","LAMPUNG - Diimingi mendapat mobil Daihatsu Xenia dari kupon undian minuman teh kemasan  seorang pedagang di Kabupaten Tanggamus  Lampung  tertipu Rp3 9 juta. Menurut keterangan korban  Hasanudin  warga Pekon Terbaya  Kecamatan Kota Agung Pusat  Kabupaten Tanggamus  peristiwa itu berawal ketika anaknya menemukan kupon dari minuman teh kemasan. Kupon itu bertuliskan ucapan selamat karena mendapatkan satu unit Daihatsu Xenia pada pekan lalu. Semula Hasanudin mengaku ragu  namun karena di kupon itu juga tertera nama dan nomor telefon seorang pejabat Ditlantas Mabes Polri atas nama AKBP Nana Sudrajat  dia pun percaya. Lalu korban menghubungi nomor telefon yang tertera.  Saat saya telefon  saya diminta untuk melunasi sejumlah biaya balik nama kendaraan dan administrasi   katanya  Selasa (23/4/2013). Setelah menelepon  dia kemudian mentransfer uang sebesar Rp3 9 juta ke Bank BRI dengan nomor rekening 7088.01.00237950.3 atas nama Dina Wulandari untuk melunasi sejumlah biaya tersebut. Namun beberapa hari setelah uang dikirim  hadiah yang dijanjikan tidak kunjung tiba. Hasanudin mengaku sempat menghubungi kembali  tetapi dijawab mobil tidak bisa dikirim karena terkendala proses di Bandara Soekarno-Hatta dan dijanjikan akan dikirim secepatnya. Hasudinin pun berinisiatif untuk mengambil mobil itu sendiri ke Jakarta  namun saat dihubungi nomor telefon Dina dan Nana sudah tidak aktif.  Dari itu saya yakin telah ditipu   pungkasnya.",2013-04-23,2013-04-23,"Waspada Penipuan Berkedok Kupon Undian di Minuman Kemasan","http://news.okezone.com/read/2013/04/23/340/796246/waspada-penipuan-berkedok-kupon-undian-di-minuman-kemasan",null,null,null,null,null,null,"Hukum dan Kriminal"
1021,"null","REPUBLIKA.CO.ID  JAKARTA -- Menteri Koordinator Bidang Perekonomian  Hatta Rajasa  mengatakan negosiasi terkait pengambil alihan PT Indonesia Asahan Aluminium (Inalum) masih berlangsung. Terdapat sejumlah perbedaan  khususnya terkait hasil audit yang dilakukan oleh Badan Pengawasan Keuangan dan Pembangunan (BPKP) terhadap nilai buku Inalum.  Ini yang harus diverifikasi   tutur Hatta  kemarin. Hatta enggan mengungkapkan nilai akuisisi Inalum. Namun  disebutkan  nilainya tidak akan melebihi Rp 7 triliun yang telah dianggarkan oleh negara.  Niat kita tetap Oktober nanti Inalum beralih ke Indonesia   kata Hatta. Menteri Keuangan Agus DW Martowardojo mengatakan secara resmi pemerintah akan mengambil alih Inalum pada Oktober 2013.  Persiapannya sudah dilakukan dengan baik   tutur Agus.  Agus menyebut di dalam APBN 2013  pemerintah telah menganggarkan dana senilai Rp 7 triliun. Rinciannya sebesar Rp 2 triliun pada tahun anggaran 2012 dan Rp 5 triliun pada 2013. Namun  dia mengakui ada sejumlah hal yang perlu diselesaikan antara Indonesia dan Jepang.  Itu nanti menteri perindustrian (MS Hidayat) akan menyampaikannya langsung kepada tim Jepang.  Sebagai gambaran Inalum merupakan kontrak kerja sama antara Indonesia dan investor Jepang  Nippon Asahan Alumina (NAA). Kontrak tersebut akan berakhir pada 31 Oktober 2013.  Saat ini 58 8 persen saham Inalum masih dimiliki Jepang  sedangkan Indonesia menguasai 42 persen.",2013-04-17,2013-04-17,"Negosiasi Pengambilalihan Inalum Masih Berlangsung","http://www.republika.co.id/berita/ekonomi/makro/13/04/17/mldgjd-negosiasi-pengambilalihan-inalum-masih-berlangsung",null,null,null,null,null,null,"Bisnis dan Ekonomi"
